id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1245126696371699714,1245126696371699714,2020-04-01 00:11:52 BST,2020-04-01,00:11:52,+0000,21109209,mazzerpazzer,Marie.,,My family were super engaged and excited to hear my lecture on why the Beatles in mono is superior to stereo #lockdown,en,[],[],[],0,0,2,['lockdown'],[],https://twitter.com/MazzerPazzer/status/1245126696371699714,False,,0,,United Kingdom,,,,,,[],,,,
1245126464716095488,1244984491539660803,2020-04-01 00:10:57 BST,2020-04-01,00:10:57,+0000,22276194,richdunleave,January Hahnsen,,@andrew_lilico @toadmeister That austerity was the choice of a hard right government.  The lockdown is being done to save thousands of lives.  The government has found a magic money forest.,en,[],[],[],0,0,8,[],[],https://twitter.com/richdunleave/status/1245126464716095488,False,,0,,United Kingdom,,,,,,"[{'screen_name': 'andrew_lilico', 'name': 'Andrew Lilico', 'id': '3301743261'}, {'screen_name': 'toadmeister', 'name': 'Toby Young', 'id': '18809812'}]",,,,
1245126229403013121,1245126229403013121,2020-04-01 00:10:01 BST,2020-04-01,00:10:01,+0000,86820715,aaron_bannigan,Aaron,,Lockdown status: Just searched for Parks And Recreation on Spotify,en,[],[],[],0,0,0,[],[],https://twitter.com/Aaron_Bannigan/status/1245126229403013121,False,,0,,United Kingdom,,,,,,[],,,,
1245126163179200512,1245126163179200512,2020-04-01 00:09:45 BST,2020-04-01,00:09:45,+0000,44002421,nickarkell,Nick Arkell,,"All these vids of how to cut your hair... I'm glad people are using their time for creative purposes. However, I haven't had a haircut in months and just to remind everybody, it's barely been two weeks. #COVID19 #coronavirus #lockdown #StayAtHome #haircuts",en,[],[],[],1,0,5,"['covid19', 'coronavirus', 'lockdown', 'stayathome', 'haircuts']",[],https://twitter.com/nickarkell/status/1245126163179200512,False,,0,,United Kingdom,,,,,,[],,,,
1245126057361096704,1245126057361096704,2020-04-01 00:09:20 BST,2020-04-01,00:09:20,+0000,20436106,mwfrost,michael williamson,"{'type': 'Point', 'coordinates': [51.50711486, -0.12731805]}",Spent the last two days reflecting and going through this book by @hirst_official  2012 @tateshots exhibition whilst drinking from my espresso mug given to me for christmas 2018 one thing I am using this #lockdown…  https://t.co/oZOEKcj78M,en,"[{'screen_name': 'hirst_official', 'name': 'damien hirst', 'id': '556108757'}, {'screen_name': 'tateshots', 'name': 'tateshots', 'id': '23579344'}]",['https://www.instagram.com/p/B-anooIgrVf/?igshid=16p0djqhdnfew'],[],0,0,0,['lockdown'],[],https://twitter.com/mwfrost/status/1245126057361096704,False,,0,,United Kingdom,,,,,,[],,,,
1245125696931979264,1245125696931979264,2020-04-01 00:07:54 BST,2020-04-01,00:07:54,+0000,605711421,mikeybree,Mikey Bree,,That’s quality imagine getting put on house arrest during lockdown,en,[],[],[],0,0,3,[],[],https://twitter.com/MikeyBree/status/1245125696931979264,False,https://twitter.com/Maclifeofficial/status/1245123390114951170,0,,United Kingdom,,,,,,[],,,,
1245125574156324865,1245125574156324865,2020-04-01 00:07:24 BST,2020-04-01,00:07:24,+0000,2893772003,changeling_1,Urban_Tribesman 💙 #NHS Learn #MMT & #BevansLaw,,"So, who had ‘perhaps by sacrificing the old, the weak and the immuno compromised we can appease the angry virus Gods and get back out there and fire up the old capitalism furnaces’ by lockdown day 8 on their batshit bingo card?  https://t.co/5jAgFrTtip",en,[],[],['https://pbs.twimg.com/media/EUeTGjyXsAImq8j.jpg'],0,0,0,[],[],https://twitter.com/Changeling_1/status/1245125574156324865,False,,1,https://pbs.twimg.com/media/EUeTGjyXsAImq8j.jpg,United Kingdom,,,,,,[],,,,
1245125378546466816,1245125378546466816,2020-04-01 00:06:38 BST,2020-04-01,00:06:38,+0000,285335667,cambridgebarber,Wee Seán the Barber,,Day 9 of #lockdown and I feel I'm trapped even more in a WhatsApp group. If this wasn't my family's chat group I'd report the feckin lot of them. Some crazies about. This is the sort of shit I've to deal with....on a daily rate.  https://t.co/YplfCPCVdD,en,[],[],[],0,0,5,['lockdown'],[],https://twitter.com/cambridgebarber/status/1245125378546466816,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1245125338675458056/pu/img/0TuognJP3QCjkrYp.jpg,United Kingdom,,,,,,[],,,,
1245124954259099653,1245124954259099653,2020-04-01 00:04:57 BST,2020-04-01,00:04:57,+0000,20131176,thatpaulbloomer,Paul Bloomer,,"In the future when people ask me what I did during the Coronavirus pandemic lockdown, I'm just going to show them this video.   https://t.co/olQzEVDBpO  #COVID19 #coronavirus",en,[],['https://m.youtube.com/watch?v=lchWaTZpr1Y&feature=youtu.be'],[],1,0,7,"['covid19', 'coronavirus']",[],https://twitter.com/thatpaulbloomer/status/1245124954259099653,False,,0,,United Kingdom,,,,,,[],,,,
1245124692974977024,1245124692974977024,2020-04-01 00:03:54 BST,2020-04-01,00:03:54,+0000,216871194,kimmysut,Kim 💙,,Lockdown baby goals,en,[],[],[],0,0,0,[],[],https://twitter.com/kimmysut/status/1245124692974977024,False,https://twitter.com/OnelHernandez23/status/1244241531709636609,0,,United Kingdom,,,,,,[],,,,
1245124146117443584,1245124146117443584,2020-04-01 00:01:44 BST,2020-04-01,00:01:44,+0000,254950896,mr_ml07,Overworked but not underpaid 😜,,Coronavirus lockdown is resulting in more divorces n not pregnancies in China. Food for thought but then again we’re more promiscuous over here.   https://t.co/RalOeWfl1r,en,[],['https://www.bloomberg.com/news/articles/2020-03-31/divorces-spike-in-china-after-coronavirus-quarantines?utm_source=url_link'],[],0,0,1,[],[],https://twitter.com/Mr_ML07/status/1245124146117443584,False,,0,,United Kingdom,,,,,,[],,,,
1245123951564554242,1245052317138849793,2020-04-01 00:00:57 BST,2020-04-01,00:00:57,+0000,764475393755742208,rex_collie,Rex,,@MurphyandToby I know pal - it’s a lockdown world and I don’t get my toast corner!,en,[],[],[],0,0,1,[],[],https://twitter.com/rex_collie/status/1245123951564554242,False,,0,,United Kingdom,,,,,,"[{'screen_name': 'MurphyandToby', 'name': 'Toby', 'id': '3039526869'}]",,,,
1245123705337974785,1245123705337974785,2020-03-31 23:59:59 BST,2020-03-31,23:59:59,+0000,1021708992580661248,hollyemmaharri1,Holly 🦋,,Been so so so busy with uni lately haven’t had the time for anything else so what better to do when in lockdown but catch up on Jamie Genevieve 🖤 @jamiegenevieve,en,"[{'screen_name': 'jamiegenevieve', 'name': '𝐉𝐀𝐌𝐈𝐄', 'id': '1260451596'}]",[],[],0,0,1,[],[],https://twitter.com/HollyEmmaHarri1/status/1245123705337974785,False,,0,,United Kingdom,,,,,,[],,,,
1245123699105292295,1245123699105292295,2020-03-31 23:59:57 BST,2020-03-31,23:59:57,+0000,39987236,nate__james,Nate James,"{'type': 'Point', 'coordinates': [51.53075966, -0.08081967]}",Can i get a AMEN!! 🙄👌🏽 . . . . . #staystrong #staypositive #notetoself  #overit #lockdown #lifechanging #nextchapter #newmusic #mensfashion #mensstyle  #HEARTSTRINGS #inmyskin #influencer #happy #instagay #instafit…  https://t.co/VCz1BnHM0y,en,[],['https://www.instagram.com/p/B-amkF6AuIy/?igshid=17qh7wzrx0iie'],[],0,0,1,"['staystrong', 'staypositive', 'notetoself', 'overit', 'lockdown', 'lifechanging', 'nextchapter', 'newmusic', 'mensfashion', 'mensstyle', 'heartstrings', 'inmyskin', 'influencer', 'happy', 'instagay', 'instafit']",[],https://twitter.com/Nate__James/status/1245123699105292295,False,,0,,United Kingdom,,,,,,[],,,,
1245123324319092737,1245123324319092737,2020-03-31 23:58:28 BST,2020-03-31,23:58:28,+0000,20151420,getjamiebacon,Jamie,,Day 8 of the lockdown. I have watched the new Italian Job chase 435 times.,en,[],[],[],1,0,1,[],[],https://twitter.com/GetJamieBacon/status/1245123324319092737,False,,0,,United Kingdom,,,,,,[],,,,
1245123189262467074,1237308187419738114,2020-03-31 23:57:56 BST,2020-03-31,23:57:56,+0000,69867981,cnthaveyou,yasmina,,"lockdown day 22: I’m either working, studying or crying",en,[],[],[],1,0,0,[],[],https://twitter.com/cnthaveyou/status/1245123189262467074,False,,0,,United Kingdom,,,,,,[],,,,
1245122792514879494,1245122792514879494,2020-03-31 23:56:21 BST,2020-03-31,23:56:21,+0000,1120365360316846082,jaylawrence__,JL 🇯🇲,,Imagine going through all this lockdown just to go to snobs after it’s over,en,[],[],[],1,0,26,[],[],https://twitter.com/Jaylawrence__/status/1245122792514879494,False,,0,,United Kingdom,,,,,,[],,,,
1245122567112884229,1245122567112884229,2020-03-31 23:55:27 BST,2020-03-31,23:55:27,+0000,18339231,kateflood,Kate Flood,,day 1 of lockdown vs whatever day today is xx  https://t.co/XNhVN599is,en,[],[],"['https://pbs.twimg.com/media/EUeQXcIWkAgdx8L.jpg', 'https://pbs.twimg.com/media/EUeQX2hX0AI2Hcl.jpg']",1,2,62,[],[],https://twitter.com/KateFlood/status/1245122567112884229,False,,1,https://pbs.twimg.com/media/EUeQXcIWkAgdx8L.jpg,United Kingdom,,,,,,[],,,,
1245122564944465920,1245122564944465920,2020-03-31 23:55:27 BST,2020-03-31,23:55:27,+0000,256191075,liamxavier95,Liam Xavier,,"I will never understand the type of prick that plays music loud enough for the whole street to hear, especially when its a shitting Tuesday night in the middle of a lockdown. You're not even having a party. You're being a prick for legit no reason.",en,[],[],[],0,0,0,[],[],https://twitter.com/Liamxavier95/status/1245122564944465920,False,,0,,United Kingdom,,,,,,[],,,,
1245122451706728450,1245122451706728450,2020-03-31 23:55:00 BST,2020-03-31,23:55:00,+0000,27272297,mdeuk,Martyn,"{'type': 'Point', 'coordinates': [55.8089952, -4.31684655]}","When in lockdown… try something different 😮  Your move, @jordanmossom 😉 #buzzcut #lockdown  https://t.co/SiUuyWGwwM",en,"[{'screen_name': 'jordanmossom', 'name': 'jordan', 'id': '1028302356197326849'}]",[],['https://pbs.twimg.com/media/EUeQQJQWAAIdUC7.jpg'],0,0,4,"['buzzcut', 'lockdown']",[],https://twitter.com/mdeuk/status/1245122451706728450,False,,1,https://pbs.twimg.com/media/EUeQQJQWAAIdUC7.jpg,United Kingdom,,,,,,[],,,,
